"text","url","date"
"Christian feast day:
Amato Ronconi
Apparition of Saint Michael
Arsenius the Great
Desideratus
Blessed Catherine of St. Augustine
Julian of Norwich (Anglican, Lutheran)
Magdalene of Canossa
Our Lady of Luján
Peter II of Tarentaise
Blessed Teresa Demjanovich (Ruthenian Catholic Church)
May 8 (Eastern Orthodox liturgics)
Earliest day on which Mother's Day can fall, while May 14 is the latest; celebrated on the second Sunday of May. (United States and others)
Earliest day on which State Flag and State Emblem Day can fall, while May 14 is the latest; celebrated on the second Sunday of May. (Belarus)
Earliest day on which World Fair Trade Day can fall, while May 14 is the latest; celebrated on the second Saturday of May (site of the WFTO) (International)
Emancipation Day (Columbus, Mississippi)
Furry Dance (Helston, UK)
Liberation Day (Czech Republic)
Miguel Hidalgo's birthday (Mexico)
Parents' Day (South Korea)
Truman Day (Missouri)
Veterans Day (Norway)
Victory in Europe Day, and its related observances (Europe):
Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War, continues to May 9[44]
White Lotus Day (Theosophy)
World Red Cross and Red Crescent Day (International)","http://en.wikipedia.org/wiki/May_8","May 8"
"Christian feast day:
Blessed Mariam Thresia Chiramel Mankidiyan
Blessed Mary of the Divine Heart (Droste zu Vischering)
Chlodulf of Metz
Jacques Berthieu, S.J.
Jadwiga (Hedwig) of Poland
Medard
Melania the Elder
Roland Allen (Episcopal Church (USA))
Thomas Ken (Church of England)
William of York
June 8 (Eastern Orthodox liturgics)
Earliest day on which Queen's Birthday can fall, while June 14 is the latest; celebrated on the second Monday in June. (Australia, except Western Australia and Queensland)
Bounty Day (Norfolk Island)
Caribbean American HIV/AIDS Awareness Day
Engineer's Day (Peru)
Primož Trubar Day (Slovenia)
World Brain Tumor Day
World Oceans Day[56]","http://en.wikipedia.org/wiki/June_8","June 8"
"Christian Feast Day:
Abda and Sabas
Auspicius of Trier
Grimbald
Kilian, Totnan, and Colman
Saints Peter and Fevronia Day (Russian Orthodox)
Procopius of Scythopolis
Sunniva and companions
Theobald of Marly
July 8 (Eastern Orthodox liturgics)
Air Force and Air Defense Forces Day (Ukraine)","http://en.wikipedia.org/wiki/July_8","July 8"
"Ceasefire Day (end of Iran-Iraq War)[33] (Iraqi Kurdistan)
Christian Feast Day:
Altmann of Passau
Cyriacus
Dominic de Guzmán, founder of the Dominican Order.
Four Crowned Martyrs
Pope Hormisdas
Largus
Mary MacKillop
Saint Smaragdus (and companions)
Severus of Vienne
August 8 (Eastern Orthodox liturgics)
Earliest day on which Children's Day can fall, while August 14 is the latest; celebrated on the second Sunday in August. (Argentina)
Earliest day on which Defence Forces Day can fall, while August 14 is the latest; celebrated on the second Tuesday in August. (Zimbabwe)
Earliest day on which Father's Day can fall, while August 14 is the latest; celebrated on the second Sunday in August. (Brazil, Samoa)
Earliest day on which Heroes' Day can fall, while August 14 is the latest; celebrated on the second Monday in August. (Zimbabwe)
Earliest day on which Melon Day can fall, while August 14 is the latest; celebrated on the second Sunday in August. (Turkmenistan)
Earliest day on which Sports Day can fall, while August 14 is the latest; celebrated on the second Saturday in August. (Russia)
Father's Day or Bā bā Day (爸爸節), Bā Bā is Mandarin for ""father"" and ""8-8"", or August 8. (Mongolia, Taiwan)
Happiness Happens Day
International Cat Day
Namesday of the Queen (Sweden)
Nane Nane Day (Tanzania)
Signal Troops Day (Ukraine)","http://en.wikipedia.org/wiki/August_8","August 8"
"Christian Feast Day:
Adrian and Natalia of Nicomedia (Roman Catholic Church)
Corbinian
Disibod
Nativity of Mary (Roman Catholic Church), (Anglo-Catholicism)
Monti Fest (Mangalorean Catholic)
Our Lady of Charity
Our Lady of Covadonga
Our Lady of Good Health of Vailankanni
Pope Sergius I[24]
September 8 (Eastern Orthodox liturgics)
Feast Day of Our Lady of Meritxell (national holiday in Andorra)
Day of the Battle of Borodino (Russia)
Feast of 'Izzat – First day of the tenth month of the Baháʼí calendar. (Baháʼí Faith)
Independence Day, celebrates the independence of Macedonia from Yugoslavia in 1991.
International Literacy Day (International)[31]
Martyrs' Day (Afghanistan) (date may fall on September 9, follows a non-Gregorian calendar)
National Day, also the feast of Our Lady of Meritxell (Andorra)
Victory Day (Pakistan)
Victory Day, also the feast of Our Lady of Victories or il-Vittorja (Malta)
World Physical Therapy Day","http://en.wikipedia.org/wiki/September_8","September 8"
"Christian feast day:
Evodus (or Yves)
Palatias and Laurentia
Pelagia (Eastern Orthodox and Roman Catholic Churches)
Reparata
San Ernesto, Che Guevara as a folk saint. (Bolivian campesinos)
Simeon (Gospel of Luke)
Thaïs
William Dwight Porter Bliss and Richard T. Ely (Episcopal Church)
October 8 (Eastern Orthodox liturgics)
World Space Week (October 4–10)
Air Force Day (India)
Arbor Day (Namibia)
Children's Day (Iran)
Navy Day (Peru)","http://en.wikipedia.org/wiki/October_8","October 8"
"Christian feast day:
Blessed Elizabeth of the Trinity (Roman Catholic Church)
Four Crowned Martyrs
Godfrey of Amiens
Johann von Staupitz (Lutheran)
Blessed John Duns Scotus
Saints and Martyrs of England (Church of England)
Tysilio
Willehad of Bremen
November 8 (Eastern Orthodox liturgics)
Intersex Day of Remembrance (New South Wales, Australia)
International Day of Radiology (European Society of Radiology)
National Aboriginal Veterans Day (Canada)
Synaxis of the Archangel Michael and the other Bodiless Powers of Heaven (Eastern Orthodox Church)
World Urbanism Day
Victory Day (Azerbaijan)","http://en.wikipedia.org/wiki/November_8","November 8"
"Battle Day (Falkland Islands)
Bodhi Day (Japan)
CARICOM–Cuba Day (Caribbean Community (CARICOM) and Cuba)
Christian feast day:
Budoc (Beuzec) of Dol
Clement of Ohrid (Julian Calendar), and its related observances:
Student's Day (Bulgaria)
Eucharius
Feast of the Immaculate Conception (public holiday in several countries, a holy day of obligation in others), and its related observances:
Conception of the Blessed Virgin Mary (Anglican Communion), lesser commemoration
Festa da Conceição da Praia, celebrating Yemanjá, Queen of the Ocean in Umbanda (Salvador, Bahia)
Festival of Lights (Lyon)
Mother's Day (Panama)
Lady of Camarin Day (Guam)
Patapios of Thebes
Pope Eutychian
Richard Baxter (US Episcopal Church)
Romaric
December 8 (Eastern Orthodox liturgics)
Constitution Day (Romania)
Constitution Day (Uzbekistan)
Day of Finnish Music (Finland)
Earliest day on which National Tree Planting Day can fall, while December 14 is the latest; celebrated on the second Monday in December. (Malawi)
Hari-Kuyō (Kansai region, Japan)
National Youth Day (Albania)","http://en.wikipedia.org/wiki/December_8","December 8"
"Christian feast day:
Adrian of Canterbury[121]
Berhtwald
Translation of the Black Nazarene (Manila, Philippines)
Philip II, Metropolitan of Moscow
Julia Chester Emery (Episcopal Church (USA))
Stephen (old calendar Eastern Orthodox)
January 9 (Eastern Orthodox liturgics)
Start of Hōonkō (Nishi Honganji) January 9–16 (Jōdo Shinshū Buddhism)
Martyrs' Day (Panama)
Non-Resident Indian Day (India)
Day of Republika Srpska (Republika Srpska entity of Bosnia and Herzegovina, result of 2016 Republika Srpska National Day referendum) (note: not celebrated and disputed in wider Bosnia and Herzegovina, having been declared unconstitutional in 2015)[122][123]","http://en.wikipedia.org/wiki/January_9","January 9"
"Alto of Altomünster
Blessed Anne Catherine Emmerich
Ansbert of Rouen
Apollonia
Bracchio
Einion the King (Western Orthodoxy)
Blessed Leopold of Alpandeire
Maron (Maronite Church)
Miguel Febres Cordero
Nebridius
Sabinus of Canosa
Teilo (Wales)
February 9 is the earliest day on which Clean Monday can fall, while March 15 is the latest; celebrated on the first Monday of Great Lent. (Eastern Christianity)
February 9 is the earliest day on which People's Sunday can fall, while March 15 is the latest; celebrated on the first Sunday of Lent. (Malta)
St. Maroun's Day (public holiday in Lebanon)","http://en.wikipedia.org/wiki/February_9","February 9"
"Hill, Alan (1998). Jim Laker: A Biography. London: Andre Deutsch Ltd. ISBN 978-02-33050-43-0.
Horse-Racing: Its History and Early Records of the Principal and other Race Meetings with Anecdotes etc. London: Saunders, Otley & Co. 1863. Retrieved 26 April 2013.","http://en.wikipedia.org/wiki/February_9","February 9"
"Christian feast day:
Catherine of Bologna[250]
Forty Martyrs of Sebaste[251]
Frances of Rome[252]
Pacian[253]
Pope Cyril VI of Alexandria  (Coptic Orthodox Church)[254]
Gregory of Nyssa (Episcopal Church (United States))[255]
March 9 (Eastern Orthodox liturgics)
Teachers' Day or Eid Al Moalim (Lebanon)[256]","http://en.wikipedia.org/wiki/March_9","March 9"
"Matthee, Rudi (2006b). ""Iraq iv. Relations in the Safavid period"". Encyclopaedia Iranica (Vol. XIII, Fasc. 5 and Vol. XIII, Fasc. 6). New York. pp. 556–561.","http://en.wikipedia.org/wiki/March_9","March 9"
"Christian feast day:
Dietrich Bonhoeffer (Anglicanism, Lutheranism)
Gaucherius
Materiana
Waltrude
April 9 (Eastern Orthodox liturgics)
Anniversary of the German Invasion of Denmark (Denmark)
Baghdad Liberation Day (Iraqi Kurdistan)
Constitution Day (Kosovo)
Day of National Unity (Georgia)
Day of the Finnish Language (Finland)
Day of Valor or Araw ng Kagitingan (Philippines)
Feast of the Second Day of the Writing of the Book of the Law (Thelema)
Martyr's Day (Tunisia)
National Former Prisoner of War Recognition Day (United States)
Remembrance for Haakon Sigurdsson (The Troth)
Vimy Ridge Day (Canada)[44]","http://en.wikipedia.org/wiki/April_9","April 9"
"Anniversary of Dianetics (Church of Scientology)
Christian feast day:
Beatus of Lungern
Beatus of Vendome
Christopher (Eastern Orthodox Church)
George Preca
Gerontius of Cervia
Gregory of Nazianzen (The Episcopal Church (US) and traditional Roman Catholic calendar)
Nicolaus Zinzendorf (Lutheran)
Pachomius the Great
Tudy of Landevennec
May 9 (Eastern Orthodox liturgics)
Commemoration of the end of the German occupation of the Channel Islands related observances:
Liberation Day, commemorating the end of the German occupation of the Channel Islands during World War II. (Guernsey and Jersey)[28]
National Day (Alderney)
Europe Day, commemorating the Schuman Declaration. (European Union)
Victory Day observances, celebration of the Soviet Union victory over Nazi Germany (Soviet Union, Azerbaijan, Belarus, Bosnia and Herzegovina, Georgia, Israel, Kazakhstan, Kyrgyzstan, Moldova, Russia, Serbia, Tajikistan, Turkmenistan, Ukraine, Uzbekistan)
Victory and Peace Day, marks the capture of Shusha (1992) in the First Nagorno-Karabakh War, and the end of World War II. (Armenia)
Victory Day over Nazism in World War II (Ukraine)","http://en.wikipedia.org/wiki/May_9","May 9"
"Anniversary of the Accession of King Abdullah II (Jordan)
Autonomy Day (Åland)
Christian feast day:
Aidan of Lindisfarne (Evangelical Lutheran Church in America)
Bede (Evangelical Lutheran Church in America)
Columba
Ephrem the Syrian (Roman Catholic Church and Church of England)
José de Anchieta
Primus and Felician
June 9 (Eastern Orthodox liturgics)
Coral Triangle Day
La Rioja Day (La Rioja)
Murcia Day (Murcia)
National Heroes' Day (Uganda)","http://en.wikipedia.org/wiki/June_9","June 9"
"Arbor Day (Cambodia)
Christian Feast Day:
Agilulfus of Cologne
Amandina of Schakkebroek (one of Martyrs of Southern Hunan)
Blessed Marija Petković
Everilda
Gregorio Grassi (one of Martyrs of Shanxi)
Martyr Saints of China
Martyrs of Gorkum
Our Lady of Itatí
Our Lady of Peace, Octave of the Visitation
Our Lady of the Rosary of Chiquinquirá
Pauline of the Agonizing Heart of Jesus
Stephen Langton, Archbishop of Canterbury (Anglican commemoration)
Veronica Giuliani
July 9 (Eastern Orthodox liturgics)
Constitution Day (Australia)
Constitution Day (Palau)[39]
Constitutionalist Revolution Day (São Paulo)
Day of the Employees of the Diplomatic Service (Azerbaijan)
Earliest day on which Martyrdom of the Báb can fall, while July 10 is the latest; observed on the 17th of Raḥmat (Baháʼí Faith)
Independence Day, celebrates the declaration of independence of the United Provinces of South America by the Congress of Tucumán in 1816. (Argentina)
Independence Day, celebrates the independence of South Sudan from Sudan in 2011.
Nunavut Day (Nunavut)","http://en.wikipedia.org/wiki/July_9","July 9"
"July 9 Avenue","http://en.wikipedia.org/wiki/July_9","July 9"
"Battle of Gangut Day (Russia)
Christian feast day:
Candida Maria of Jesus
Edith Stein (St Teresa Benedicta of the Cross)
Firmus and Rusticus
Herman of Alaska (Russian Orthodox Church and related congregations; Episcopal Church (USA))
John Vianney (1950s – currently August 4)
Mary Sumner (Church of England)
Nath Í of Achonry
Romanus Ostiarius
Secundian, Marcellian and Verian
August 9 (Eastern Orthodox liturgics)
International Day of the World's Indigenous Peoples (United Nations)[32]
Meyboom (Brussels and Leuven, Belgium)
National Day, celebrates the independence of Singapore from Malaysia in 1965.
National Peacekeepers' Day, celebrated on Sunday closest to the day (Canada)
National Women's Day (South Africa)","http://en.wikipedia.org/wiki/August_9","August 9"
"Christian feast day:
Charles Lowder (Church of England)
Ciarán of Clonmacnoise
Constance, Nun, and her Companions (Episcopal Church)
Our Lady of Arantzazu (Oñati)
Peter Claver
Synaxis of Ss. Joachim and Anna, an Afterfeast. (Eastern Orthodox and Eastern Catholic Churches)
September 9 (Eastern Orthodox liturgics)
Armored Forces Day (Ukraine)
California Admission Day (California, United States)
Children's Day (Costa Rica)
Chrysanthemum Day or Kiku no Sekku (Japan)
Day of the Victims of Holocaust and of Racial Violence (Slovakia)
Emergency Services Day (United Kingdom)
Independence Day or Republic Day, celebrates the proclamation of Democratic People's Republic of Korea (North Korea) in 1948.
Independence Day (Tajikistan), celebrates the independence of Tajikistan from USSR in 1991.
Martyrs' Day (Afghanistan) (date may fall on September 8, follows a non-Gregorian calendar, see List of observances set by the Solar Hijri calendar)
Remembrance for Herman the Cheruscan (The Troth)","http://en.wikipedia.org/wiki/September_9","September 9"
"Christian feast day:
Abraham
Denis
Dionysius the Areopagite
Ghislain
Innocencio of Mary Immaculate and Martyrs of Asturias
John Henry Newman
John Leonardi
Luis Beltran
Robert Grosseteste (Church of England)
Wilfred Grenfell (Episcopal Church (USA))
October 9 (Eastern Orthodox liturgics)
Fire Prevention Day (Canada, United States)
Hangul Day (South Korea)
Independence Day, celebrates the independence of Uganda from United Kingdom in 1962. (Uganda)
Independence of Guayaquil from Spain in 1820 (Ecuador)
Leif Erikson Day (United States, Iceland and Norway)
National Day of Commemorating the Holocaust (Romania)
National Nanotechnology Day (United States)
Takayama Autumn Festival (Takayama, Japan)
World Post Day[15]
Indian Foreign Service Day[16]","http://en.wikipedia.org/wiki/October_9","October 9"
"Birthday of Muhammad Iqbal (Pakistan)
Christian feast day:
Benignus of Armagh
Dedication of the Archbasilica of St. John Lateran, Cathedral of the Pope (memorial feast day)
Margery Kempe (Church of England)
Martin Chemnitz (Lutheran)
Nectarios of Aegina[36]
Theodore of Amasea (Roman Catholic Church)
Virgin of Almudena (Madrid)[37]
Vitonus
November 9 (Eastern Orthodox liturgics)
Day of the Skulls or Dia de los ñatitas (Bolivia)
Flag Day (Azerbaijan)
Independence Day, celebrates the independence of Cambodia from France in 1953.
Inventors' Day (Germany, Austria, Switzerland)
Uttarakhand Day (Uttarakhand, India)
World Freedom Day (United States)","http://en.wikipedia.org/wiki/November_9","November 9"
"November 9 in German history","http://en.wikipedia.org/wiki/November_9","November 9"
"Anna's Day, marks the day to start the preparation process of the lutefisk to be consumed on Christmas Eve, as well as a Swedish name day, celebrating all people named Anna. (Sweden and Finland)
Armed Forces Day (Peru)
Christian feast day:
Feast of the Conception of the Most Holy Theotokos by St. Anne (Eastern Orthodox Church)
Juan Diego
Leocadia
Nectarius of Auvergne
Peter Fourier
December 9 (Eastern Orthodox liturgics)
Fatherland's Heroes Day (Russia)
Independence Day, celebrates the independence of Tanganyika from Britain in 1961. (Tanzania)
International Anti-Corruption Day (United Nations)[28]
National Heroes Day, formerly V.C. Bird Day. (Antigua and Barbuda)
Navy Day (Sri Lanka)","http://en.wikipedia.org/wiki/December_9","December 9"
"Christian feast day:
Behnam, Sarah, and the Forty Martyrs (Armenian Apostolic Church)[134]
Gregory of Nyssa
Leonie Aviat
Obadiah (Coptic Church)
Peter Orseolo
Pope Agatho (Roman Catholic)
William Laud (Anglican Communion)
William of Donjeon
January 10 (Eastern Orthodox liturgics)
Fête du Vodoun (Benin)
Margaret Thatcher Day (Falkland Islands)
Majority Rule Day (Bahamas)","http://en.wikipedia.org/wiki/January_10","January 10"
"Christian feast day:
Austrebertha
Charalambos
José Sánchez del Río
Scholastica
February 10 (Eastern Orthodox liturgics)
Feast of St. Paul's Shipwreck (Malta)
Fenkil Day (Eritrea)
Kurdish Authors Union Day (Iraqi Kurdistan)
National Memorial Day of the Exiles and Foibe (Italy)","http://en.wikipedia.org/wiki/February_10","February 10"
"Christian feast day
Attala[226]
Harriet Tubman (Lutheran)[227]
John Ogilvie[228]
Macarius of Jerusalem[229]
Marie-Eugénie de Jésus[190]
Pope Simplicius[171]
Sojourner Truth (Lutheran)[227]
March 10 (Eastern Orthodox liturgics)
Harriet Tubman Day (United States of America)[230]
Holocaust Remembrance Day (Bulgaria)[231]
Mario Day (Globally)[232][233]
Men's Day (Poland)[234]
National Women and Girls HIV/AIDS Awareness Day (United States)[235]
Székely Freedom Day (Romania)[236]
Tibetan Uprising Day (Tibetan independence movement)[28]","http://en.wikipedia.org/wiki/March_10","March 10"
"Christian feast day:
Fulbert of Chartres
James, Azadanus and Abdicius
Mikael Agricola (Lutheran)
Pierre Teilhard de Chardin (Episcopal Church)
William of Ockham (Anglicanism)
William Law (Anglicanism)
April 10 (Eastern Orthodox liturgics)
Day of the Builder (Azerbaijan)
Feast of the Third Day of the Writing of the Book of the Law (Thelema)
Siblings Day (International observance)","http://en.wikipedia.org/wiki/April_10","April 10"
"Children's Day (Maldives)[230]
Christian feast day:
Alphius, Philadelphus and Cyrinus[231]
Calepodius[232]
Catald[233]
Comgall[234]
Damien of Molokai[235]
Gordianus and Epimachus[236]
Job (Roman Catholic Church, pre-1969 calendar)[237]
John of Ávila[181]
May 10 (Eastern Orthodox liturgics)
Confederate Memorial Day (North Carolina and South Carolina)[238]
Constitution Day (Micronesia)[239]
Earliest possible day on which Pentecost can fall, while June 13 is the latest;[240] celebrated 50 days after Easter Day.(Christianity)[241]
Golden Spike Day (Promontory, Utah)[238]
Mother's Day (Guatemala,[238] and Mexico[242])","http://en.wikipedia.org/wiki/May_10","May 10"
"Abolition Day (French Guiana)
Army Day (Jordan)
World Art Nouveau Day (Worldwide)[43]
Christian feast day:
Bardo
Getulius, Amancius and Cerealus
Guardian Angel of Portugal
John of Tobolsk (Russian Orthodox Church)
Landry of Paris
Maurinus of Cologne
Maximus of Aveia (or of Aquila)
Maximus of Naples
Olivia
June 10 (Eastern Orthodox liturgics)
Navy Day (Italy)
Portugal Day, also Day of Camões (Portugal and the Portuguese communities)
Reconciliation Day (Republic of the Congo)","http://en.wikipedia.org/wiki/June_10","June 10"
"Armed Forces Day (Mauritania)
Christian feast day:
Amalberga of Maubeuge
Canute IV of Denmark
Rufina and Secunda
Seven Brothers
Victoria, Anatolia, and Audax
July 10 (Eastern Orthodox liturgics)
Independence Day (Bahamas), celebrates the independence of the Bahamas from the United Kingdom in 1973.
Nikola Tesla Day
Statehood Day (Wyoming)","http://en.wikipedia.org/wiki/July_10","July 10"
"Argentine Air Force Day (Argentina)
Christian feast day:
Bessus
Blane (Roman Catholic Church)
Geraint of Dumnonia
Lawrence of Rome
Nicola Saggio
Nuestra Señora del Buen Suceso de Parañaque, Patroness of Parañaque, Philippines
August 10 (Eastern Orthodox liturgics)
Declaration of Independence of Quito, proclaimed independence from Spain on August 10, 1809. Independence was finally attained on May 24, 1822, at the Battle of Pichincha. (Ecuador)
International Biodiesel Day
National Veterans Day (Indonesia)","http://en.wikipedia.org/wiki/August_10","August 10"
"Amerindian Heritage Day (Guyana)
Children's Day (Honduras)
Christian feast day:
Alexander Crummell (Episcopal Church)
Aubert
Blessed Thomas Tsugi, Charles Spinola, and Great Martyrs of Nagasaki
Edmund James Peck (Anglican Church of Canada)
Nicholas of Tolentino
Theodard of Maastricht
September 10 (Eastern Orthodox liturgics)
Gibraltar National Day
Saint George's Caye Day (Belize)
Teachers' Day (China)
World Suicide Prevention Day","http://en.wikipedia.org/wiki/September_10","September 10"
"Arbor Day (Poland)
Army Day (Sri Lanka)
Capital Liberation Day (Vietnam)
Christian feast day:
Blessed Angela Truszkowska
Cerbonius
Daniel Comboni
Eulampius and Eulampia
Gereon and companions
Blessed María Catalina Irigoyen Echegaray (Maria Desposorios)
Paulinus of York (in England)
Pinytus
Tanca
Vida Dutton Scudder (Episcopal Church)
Viktor of Xanten
October 10 (Eastern Orthodox liturgics)
Constitution Day (Sint Maarten)[27]
Curaçao Day, anniversary of autonomy[28][29]
Double Ten Day (The National Day of Republic of China), celebrates outbreak of the Wuchang Uprising in 1911 that led to founding of the Republic of China in 1912
Fiji Day, celebrates the independence of Fiji from United Kingdom in 1970
Finnish Literature Day (Finland)
Independence Day, commemorates the proclamation of Cuba's independence from Spain and the beginning of the Ten Years' War in 1868.
Party Foundation Day (North Korea)
World Day Against the Death Penalty
World Mental Health Day[30]
World Porridge Day","http://en.wikipedia.org/wiki/October_10","October 10"
"Christian feast day:
Adelin of Séez
Áed mac Bricc
Andrew Avellino
Baudolino
Elaeth
Grellan
Justus
Lübeck martyrs
Pope Leo I
Theoctiste
Tryphena of Rome
November 10 (Eastern Orthodox liturgics)
Cry of Independence Day (Panama)
Day of Remembrance of Atatürk (Turkey)
Day of Russian Militsiya (Russia)
Day of Tradition or Día de la Tradición, celebrated on the birthday of José Hernández (Argentina, especially San Antonio de Areco)
Heroes Day (Indonesia) or Hari Pahlawan
Martinisingen (Germany)
United States Marine Corps birthday (United States)[36]
World Keratoconus Day[37][38]","http://en.wikipedia.org/wiki/November_10","November 10"
"Alfred Nobel Day or Nobeldagen (Sweden)
Christian feast day:
Behnam, Sarah, and the Forty Martyrs (Syriac Orthodox Church)[50]
Eulalia of Mérida
Karl Barth (Episcopal Church (USA))
Thomas Merton (Episcopal Church (USA))
Translation of the Holy House of Loreto
December 10 (Eastern Orthodox liturgics)
Constitution Day (Thailand)
Human Rights Day (International)[51]","http://en.wikipedia.org/wiki/December_10","December 10"
"Children's Day (Tunisia)
Christian feast day:
Anastasius of Suppentonia (Roman Catholic)
Leucius of Brindisi (Roman Catholic)
Mary Slessor (Church of England)
Paulinus II of Aquileia
Pope Hyginus
Theodosius the Cenobiarch
Thomas of Cori
Vitalis of Gaza (Roman Catholic)
January 11 (Eastern Orthodox liturgics)
Eugenio María de Hostos Day (Puerto Rico)
Independence Resistance Day (Morocco)
Kagami biraki (Japan)
National Human Trafficking Awareness Day (United States)
Republic Day (Albania)
Carmentalia (January 11th and January 15th) (Rome)
Prithvi Jayanti (Nepal)[35]","http://en.wikipedia.org/wiki/January_11","January 11"
"Christian feast day:
Blaise Eastern Orthodox liturgics[269]
Cædmon, first recorded Christian poet in England, circa 680 CE (Anglicanism)[270]
Gobnait[271]
Gregory II[190]
Lazarus of Milan[272]
European 112 Day (European Union)[273]
Armed Forces Day (Liberia)[274]
Evelio Javier Day (Panay Island, the Philippines)[275]
Feast day of Our Lady of Lourdes (Catholic Church), and its related observance[1]World Day of the Sick (Roman Catholic Church)[276]
Inventors' Day (United States)[277]
National Foundation Day (Japan)[1]
Youth Day (Cameroon)[1]
International Day of Women and Girls in Science (UN Women)[278]","http://en.wikipedia.org/wiki/February_11","February 11"
".mw-parser-output cite.citation{font-style:inherit;word-wrap:break-word}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .citation:target{background-color:rgba(0,127,255,0.133)}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .cs1-ws-icon a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right 0.1em center/12px no-repeat}.mw-parser-output .cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;color:#d33}.mw-parser-output .cs1-visible-error{color:#d33}.mw-parser-output .cs1-maint{display:none;color:#3a3;margin-left:0.3em}.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right{padding-right:0.2em}.mw-parser-output .citation .mw-selflink{font-weight:inherit}Larkin, Colin (2011). The Encyclopedia of Popular Music. Omnibus Press. ISBN 978-0-85712-595-8.
Lentz, Harris M. (2014). Heads of States and Governments Since 1945. Routledge. p. 529. ISBN 978-1-134-26490-2.","http://en.wikipedia.org/wiki/February_11","February 11"
"Christian feast day:
Alberta of Agen[219]
Constantine[220]
Óengus of Tallaght[221]
Sophronius of Jerusalem[222]
Vindicianus[223]
Day of Restoration of Independence from the Soviet Union in 1990 (Lithuania)[224]
Moshoeshoe Day (Lesotho)[225]","http://en.wikipedia.org/wiki/March_11","March 11"
".mw-parser-output cite.citation{font-style:inherit;word-wrap:break-word}.mw-parser-output .citation q{quotes:""\""""""\""""""'""""'""}.mw-parser-output .citation:target{background-color:rgba(0,127,255,0.133)}.mw-parser-output .id-lock-free a,.mw-parser-output .citation .cs1-lock-free a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-limited a,.mw-parser-output .id-lock-registration a,.mw-parser-output .citation .cs1-lock-limited a,.mw-parser-output .citation .cs1-lock-registration a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .id-lock-subscription a,.mw-parser-output .citation .cs1-lock-subscription a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right 0.1em center/9px no-repeat}.mw-parser-output .cs1-ws-icon a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right 0.1em center/12px no-repeat}.mw-parser-output .cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output .cs1-hidden-error{display:none;color:#d33}.mw-parser-output .cs1-visible-error{color:#d33}.mw-parser-output .cs1-maint{display:none;color:#3a3;margin-left:0.3em}.mw-parser-output .cs1-format{font-size:95%}.mw-parser-output .cs1-kern-left{padding-left:0.2em}.mw-parser-output .cs1-kern-right{padding-right:0.2em}.mw-parser-output .citation .mw-selflink{font-weight:inherit}Larkin, Colin (2011). The Encyclopedia of Popular Music. Omnibus Press. p. 639. ISBN 978-0-85712-595-8.","http://en.wikipedia.org/wiki/March_11","March 11"
"Christian feast day:
Antipas of Pergamum (Greek Orthodox Church)
Barsanuphius[40][41]
Gemma Galgani
Godeberta
Guthlac of Crowland
George Selwyn (Anglicanism)
Stanislaus of Szczepanów
April 11 (Eastern Orthodox liturgics)
Juan Santamaría Day, anniversary of his death in the Second Battle of Rivas. (Costa Rica)
International Louie Louie Day
World Parkinson's Day","http://en.wikipedia.org/wiki/April_11","April 11"
"Christian feast day:
Anthimus of Rome[184]
Gangulphus of Burgundy[184]
Majolus of Cluny[184]
Mamertus, the first of the Ice Saints[184]
National Technology Day (India)[185]
Statehood Day (Minnesota)[186]
Vietnam Human Rights Day[187]","http://en.wikipedia.org/wiki/May_11","May 11"
